taz1454,job_count,da_15,da_30,da_45,walk_15,walk_30,walk_45,bike_15,bike_30,bike_45,wTrnW_15,wTrnW_30,wTrnW_45
467.0,4531,339492.0,731560.0,1161657.0,4531,8706.0,20406.0,47483.0,238231.0,420718.0,0,1567,96925.0
468.0,1411,275207.0,710772.0,1124545.0,1411,7907.0,17945.0,47180.0,171085.0,366691.0,0,1197,54846.0
469.0,768,256800.0,692337.0,1109673.0,768,11834.0,23319.0,39719.0,160568.0,360863.0,0,0,43001.0
470.0,1197,345439.0,733939.0,1132694.0,1197,8939.0,14274.0,51003.0,215787.0,410062.0,0,3211,54941.0
471.0,1567,370048.0,761504.0,1181598.0,1567,8309.0,22508.0,32251.0,258114.0,438456.0,0,20748,122540.0
472.0,1417,323499.0,740945.0,1128809.0,1417,2997.0,14086.0,25444.0,153501.0,368070.0,0,3043,41804.0
473.0,383,282770.0,714606.0,1127078.0,383,5011.0,14121.0,24868.0,179868.0,368779.0,0,1197,28076.0
474.0,319,214644.0,676755.0,1062820.0,319,1769.0,5967.0,26068.0,117810.0,337983.0,0,2226,13398.0
475.0,934,183032.0,686472.0,1055244.0,934,3232.0,7670.0,25349.0,129106.0,341258.0,0,319,18756.0
476.0,1080,257509.0,735646.0,1094665.0,1080,2397.0,10924.0,22251.0,126960.0,354016.0,0,1417,28741.0
477.0,766,344912.0,750965.0,1143053.0,0,766.0,10223.0,22457.0,158313.0,377237.0,0,1417,33272.0
478.0,2211,318299.0,741799.0,1139946.0,2211,5392.0,10121.0,27493.0,213253.0,424206.0,0,2548,89729.0
479.0,1062,213220.0,727359.0,1049987.0,1062,3556.0,17058.0,28980.0,132725.0,371963.0,0,0,39683.0
480.0,94,173089.0,700700.0,1030285.0,94,634.0,2517.0,20603.0,91333.0,306676.0,0,0,35122.0
481.0,540,197633.0,731646.0,1055960.0,540,2517.0,9272.0,23581.0,107507.0,338119.0,0,0,35967.0
482.0,186,201678.0,728630.0,1073760.0,186,3338.0,13159.0,24375.0,99643.0,337351.0,0,4363,36572.0
483.0,559,140100.0,701111.0,1042969.0,559,3141.0,12430.0,25317.0,67912.0,288429.0,0,0,14763.0
484.0,2053,209237.0,747615.0,1070621.0,2053,10130.0,20285.0,26752.0,95722.0,354946.0,0,13357,37606.0
485.0,6989,211370.0,745450.0,1089727.0,6989,9616.0,20745.0,24439.0,126532.0,365289.0,0,10032,32430.0
486.0,1662,184979.0,768471.0,1130642.0,1662,6448.0,18380.0,23545.0,103697.0,320448.0,0,14377,35092.0
487.0,470,214793.0,811569.0,1183450.0,470,5518.0,10044.0,21530.0,106188.0,289254.0,0,0,0.0
488.0,706,192230.0,812798.0,1188789.0,0,706.0,5539.0,8705.0,60643.0,186903.0,0,0,76.0
489.0,337,73973.0,707020.0,1039565.0,337,1035.0,1378.0,9549.0,42125.0,178094.0,0,0,0.0
490.0,4363,215960.0,807560.0,1173138.0,4363,6838.0,17707.0,23882.0,89193.0,282957.0,0,14591,56608.0
491.0,343,138865.0,757119.0,1123365.0,343,8016.0,18200.0,20691.0,75726.0,286362.0,0,8078,32419.0
492.0,698,98815.0,728630.0,1070247.0,698,1378.0,6486.0,12840.0,51010.0,216022.0,0,0,0.0
493.0,635,115512.0,699155.0,1000615.0,635,2229.0,2509.0,9959.0,86458.0,226066.0,0,0,13407.0
494.0,900,123133.0,671629.0,994435.0,900,1474.0,3050.0,6182.0,72883.0,171465.0,0,0,0.0
495.0,522,47897.0,642114.0,975426.0,0,522.0,1422.0,3670.0,34974.0,130824.0,0,0,0.0
496.0,1240,47180.0,610527.0,951264.0,0,1240.0,1814.0,8605.0,28799.0,114463.0,0,0,0.0
497.0,574,103341.0,648189.0,982688.0,574,1474.0,3768.0,3768.0,51344.0,136778.0,0,0,1054.0
498.0,1054,200662.0,718157.0,1062471.0,1054,1689.0,6833.0,13526.0,109259.0,309548.0,0,0,7443.0
499.0,1656,181507.0,672998.0,1021534.0,1656,1967.0,6385.0,21423.0,116969.0,310805.0,0,0,35982.0
500.0,70,145003.0,650861.0,1013717.0,70,826.0,7697.0,23875.0,100325.0,252810.0,0,445,12414.0
501.0,311,188512.0,674375.0,1048820.0,311,2553.0,13906.0,31869.0,118038.0,318329.0,0,0,23888.0
502.0,516,137491.0,645387.0,997214.0,516,2080.0,5199.0,20571.0,112055.0,319078.0,0,0,24414.0
503.0,1292,238728.0,695151.0,1095800.0,1292,10423.0,21442.0,44890.0,142646.0,356923.0,0,14120,73080.0
504.0,8363,257869.0,692753.0,1088545.0,8363,15861.0,28109.0,45549.0,154273.0,335646.0,0,6730,108365.0
505.0,445,138741.0,679710.0,1030117.0,445,2322.0,14451.0,23901.0,93842.0,247436.0,0,70,12039.0
506.0,1807,156198.0,685394.0,1035049.0,1807,2252.0,11977.0,25672.0,89413.0,247026.0,0,0,36325.0
507.0,507,117412.0,662231.0,979653.0,507,3408.0,6095.0,21972.0,73864.0,181434.0,0,0,515.0
508.0,2901,174389.0,701712.0,1055641.0,2901,5501.0,10808.0,22882.0,79059.0,201655.0,0,0,12630.0
509.0,1745,103019.0,651431.0,974373.0,0,1745.0,12551.0,15690.0,54424.0,135190.0,0,0,0.0
510.0,79,51799.0,597040.0,914248.0,0,79.0,6398.0,7638.0,48183.0,123650.0,0,0,0.0
511.0,5812,75336.0,624718.0,938249.0,0,5812.0,7849.0,12497.0,43953.0,126323.0,0,0,0.0
512.0,253,11272.0,392973.0,799617.0,0,253.0,253.0,253.0,253.0,253.0,0,0,0.0
513.0,213,77919.0,632801.0,944860.0,0,213.0,6025.0,9863.0,34461.0,100870.0,0,0,0.0
514.0,903,59697.0,600762.0,924239.0,0,903.0,903.0,1626.0,37622.0,111108.0,0,0,327.0
515.0,427,151370.0,658935.0,996677.0,427,1153.0,2177.0,10634.0,76043.0,204574.0,0,0,1837.0
516.0,327,157645.0,658708.0,998452.0,0,327.0,2937.0,12869.0,74251.0,192112.0,0,0,14663.0
517.0,2092,91032.0,646942.0,946861.0,0,2092.0,4512.0,9158.0,48316.0,132255.0,0,0,11224.0
518.0,2093,166725.0,699703.0,1074777.0,2093,4994.0,14437.0,17732.0,79709.0,204033.0,0,5099,16686.0
519.0,3492,153458.0,693522.0,1054386.0,3492,5099.0,10971.0,31879.0,88707.0,240431.0,0,3700,25980.0
520.0,518,152756.0,657902.0,999883.0,518,945.0,9175.0,18314.0,107275.0,237541.0,0,0,0.0
521.0,1607,222485.0,699403.0,1086655.0,1607,5459.0,16090.0,41322.0,136416.0,285891.0,0,11023,57027.0
522.0,360,188888.0,676655.0,1025368.0,360,3257.0,13468.0,39227.0,154174.0,280682.0,0,5438,53288.0
523.0,1148,174768.0,662948.0,1003663.0,1148,1970.0,11376.0,19813.0,143880.0,253905.0,0,0,19808.0
524.0,142,174293.0,641942.0,1002387.0,142,1970.0,8454.0,17026.0,157691.0,269247.0,0,0,24131.0
525.0,454,238741.0,680192.0,1060278.0,454,2528.0,6396.0,20760.0,168463.0,288054.0,0,0,34957.0
526.0,695,250162.0,691128.0,1085386.0,695,2248.0,7140.0,31935.0,175508.0,313879.0,0,0,55673.0
527.0,1018,292199.0,722387.0,1175412.0,1018,2900.0,21082.0,49807.0,200531.0,377930.0,387,47879,154310.0
528.0,1099,278325.0,709117.0,1118899.0,1099,5307.0,12597.0,63061.0,200112.0,372590.0,0,27499,141013.0
529.0,763,262054.0,697475.0,1105965.0,763,8636.0,22102.0,41910.0,168254.0,339370.0,0,0,61638.0
530.0,5438,278766.0,713140.0,1113967.0,5438,24174.0,31742.0,41063.0,176114.0,357491.0,0,27651,110599.0
531.0,1336,274810.0,698119.0,1117983.0,1336,11029.0,25033.0,47228.0,197846.0,371413.0,0,5664,93444.0
532.0,659,297978.0,716187.0,1153922.0,659,3729.0,23936.0,42198.0,191961.0,391492.0,0,13597,97735.0
533.0,1734,305198.0,723140.0,1126262.0,1734,13656.0,27196.0,32707.0,199207.0,410016.0,0,33461,146655.0
534.0,8274,285036.0,713328.0,1124714.0,8274,16600.0,31480.0,53294.0,203299.0,409390.0,0,22241,134872.0
535.0,1154,370556.0,756047.0,1224160.0,1154,14921.0,39309.0,78555.0,262122.0,444576.0,0,71702,181540.0
536.0,499,359701.0,747637.0,1180101.0,499,13029.0,43182.0,91788.0,240393.0,426366.0,0,40860,147652.0
537.0,2980,338076.0,734097.0,1170883.0,2980,25158.0,57092.0,86357.0,237959.0,422872.0,0,44617,171035.0
538.0,1076,394918.0,753467.0,1218095.0,1076,38710.0,62245.0,81641.0,243156.0,440582.0,17881,76112,196588.0
539.0,7290,426082.0,785871.0,1256731.0,7290,18997.0,68769.0,103864.0,294194.0,451813.0,0,43033,154984.0
540.0,2326,398464.0,756967.0,1239501.0,2326,35424.0,55679.0,101446.0,273086.0,459767.0,1607,59396,177094.0
541.0,3260,377645.0,734228.0,1211232.0,3260,11482.0,41872.0,77665.0,255716.0,443257.0,0,66502,165244.0
542.0,1607,431488.0,785378.0,1256774.0,1607,12988.0,36455.0,92048.0,287015.0,463560.0,4091,77499,205352.0
543.0,1765,432551.0,781795.0,1251437.0,1765,6929.0,34621.0,82591.0,289482.0,479309.0,1607,41420,138742.0
544.0,698,420526.0,756330.0,1224284.0,698,15337.0,29290.0,65521.0,298791.0,482142.0,0,7102,75754.0
545.0,1231,406076.0,772972.0,1219022.0,1231,14886.0,32037.0,60768.0,324166.0,481710.0,0,11219,148167.0
546.0,6698,404086.0,806061.0,1259968.0,6698,31612.0,71655.0,107222.0,266003.0,439318.0,0,84841,193711.0
547.0,2532,429535.0,814817.0,1276251.0,3120,19767.0,49122.0,100531.0,275080.0,427266.0,0,64429,182639.0
548.0,588,388187.0,796716.0,1256731.0,3623,25160.0,70509.0,99296.0,258920.0,424419.0,0,69353,175093.0
549.0,2485,376316.0,761149.0,1238233.0,9250,43415.0,71765.0,97867.0,248180.0,441481.0,24143,92582,214584.0
550.0,503,374034.0,770457.0,1246370.0,1692,32815.0,51180.0,89388.0,229010.0,405866.0,0,44509,185150.0
551.0,1201,372553.0,752707.0,1239854.0,1201,13930.0,42546.0,69800.0,202741.0,382006.0,1768,51506,186702.0
552.0,48,344469.0,741912.0,1225290.0,48,3521.0,23683.0,48667.0,186256.0,344760.0,0,41669,127129.0
553.0,235,324052.0,731418.0,1223756.0,235,2085.0,22133.0,47094.0,174186.0,331894.0,0,35160,98331.0
554.0,601,351366.0,742286.0,1217686.0,1104,34304.0,50409.0,83703.0,221550.0,396771.0,6262,81617,190567.0
555.0,762,345739.0,733794.0,1218826.0,3588,34820.0,52768.0,76218.0,219282.0,397839.0,0,42731,121282.0
556.0,2826,360343.0,734601.0,1217855.0,3588,34269.0,58792.0,76086.0,232215.0,426948.0,0,69037,183358.0
557.0,6262,351883.0,741745.0,1214894.0,26628,34185.0,60133.0,94655.0,229337.0,434793.0,20967,79080,228569.0
558.0,17881,395682.0,766913.0,1223286.0,24143,40638.0,58213.0,93600.0,253214.0,437939.0,9823,71490,227535.0
559.0,396,325819.0,724986.0,1190033.0,396,27377.0,45822.0,80790.0,218264.0,409692.0,0,52423,182316.0
560.0,2540,349980.0,735269.0,1216995.0,2927,25704.0,53139.0,73664.0,229558.0,427055.0,0,69444,183670.0
561.0,912,331861.0,725705.0,1197154.0,912,19113.0,48208.0,68299.0,212047.0,384051.0,0,56632,152245.0
562.0,387,282773.0,714031.0,1148815.0,387,14342.0,38232.0,58715.0,209666.0,359999.0,1018,45200,134953.0
563.0,9089,212489.0,690163.0,1135023.0,9089,11710.0,22802.0,53383.0,182477.0,348238.0,0,41295,136768.0
564.0,630,228934.0,689007.0,1085938.0,630,2371.0,14777.0,24603.0,148233.0,283629.0,0,1794,95862.0
565.0,1002,173975.0,655796.0,1041031.0,1002,1745.0,4331.0,10337.0,103231.0,229108.0,0,1237,25455.0
566.0,1784,173169.0,655165.0,1041498.0,1784,1952.0,12674.0,16997.0,117383.0,276987.0,0,12288,93411.0
567.0,1136,178907.0,670624.0,1083782.0,1136,1638.0,17326.0,22990.0,127270.0,278946.0,0,12079,79149.0
568.0,334,142869.0,676432.0,1089294.0,334,2023.0,7934.0,11174.0,94380.0,230066.0,0,18001,85965.0
569.0,222,126267.0,674338.0,1083760.0,222,2661.0,4499.0,10374.0,86906.0,199209.0,606,27691,91096.0
570.0,163,156597.0,667071.0,1038013.0,163,832.0,7631.0,10056.0,92915.0,216887.0,0,17888,79647.0
571.0,1567,82261.0,649471.0,1003042.0,1567,2076.0,3797.0,5543.0,54729.0,177235.0,0,2764,40064.0
572.0,287,140074.0,679122.0,1092826.0,287,2164.0,4691.0,8517.0,85151.0,187686.0,222,5793,64728.0
573.0,88,189647.0,682568.0,1136426.0,88,1131.0,6719.0,13769.0,91100.0,210542.0,0,8055,69282.0
574.0,168,190020.0,675559.0,1095794.0,168,3422.0,6670.0,25256.0,124930.0,272684.0,0,24591,98631.0
575.0,534,179172.0,681229.0,1136322.0,534,622.0,4666.0,9139.0,86495.0,210542.0,0,4634,68476.0
576.0,262,222491.0,704753.0,1164968.0,262,764.0,10037.0,21428.0,105262.0,259432.0,0,5509,71514.0
577.0,132,245137.0,715756.0,1180949.0,502,2760.0,3909.0,15553.0,131495.0,287922.0,0,17059,102848.0
578.0,370,247443.0,715756.0,1166083.0,502,2760.0,5213.0,19100.0,140723.0,287296.0,0,13106,97981.0
579.0,1322,292980.0,733221.0,1213419.0,1322,12499.0,20719.0,56593.0,158076.0,348559.0,0,10601,107524.0
580.0,674,343033.0,736236.0,1223002.0,674,3594.0,8276.0,38325.0,163008.0,341072.0,0,44260,125465.0
581.0,189,248789.0,715897.0,1178679.0,189,5351.0,7175.0,14352.0,86576.0,214165.0,0,6649,85321.0
582.0,1635,207360.0,697783.0,1141842.0,1635,5351.0,6857.0,14442.0,88890.0,209701.0,0,5385,55388.0
583.0,3283,205160.0,690739.0,1141300.0,3527,5351.0,7207.0,10643.0,82694.0,205629.0,0,4757,66798.0
584.0,244,232057.0,697604.0,1166686.0,3527,5351.0,7291.0,13562.0,83520.0,205629.0,0,8995,88832.0
585.0,136,305986.0,732433.0,1222592.0,136,1953.0,12140.0,19397.0,127952.0,290088.0,0,45990,117523.0
586.0,685,233696.0,703024.0,1183121.0,685,1518.0,5759.0,15586.0,110208.0,266660.0,136,17650,111034.0
587.0,239,249859.0,703481.0,1199739.0,239,2024.0,6731.0,19466.0,120085.0,276320.0,0,12686,99244.0
588.0,313,239322.0,711976.0,1203763.0,313,1819.0,6813.0,16864.0,110469.0,266070.0,0,5916,82560.0
589.0,373,254958.0,712568.0,1222947.0,373,2176.0,7944.0,14298.0,119353.0,289373.0,0,15046,128835.0
590.0,458,307840.0,730728.0,1219139.0,458,4657.0,9685.0,22061.0,125753.0,290767.0,0,20093,130057.0
591.0,2346,333644.0,739141.0,1242712.0,2619,3316.0,10399.0,30129.0,153318.0,317209.0,0,35507,122268.0
592.0,239,336121.0,739141.0,1236291.0,239,5827.0,11324.0,47839.0,156009.0,329278.0,0,39328,131987.0
593.0,1768,345237.0,767775.0,1249620.0,1768,3481.0,10180.0,29296.0,163030.0,330208.0,1201,51950,169664.0
594.0,273,343018.0,739141.0,1250277.0,2619,5630.0,12563.0,26265.0,159992.0,322675.0,0,38812,142934.0
595.0,1004,297904.0,736663.0,1239040.0,1004,3485.0,11148.0,15689.0,143976.0,293261.0,0,10156,110900.0
596.0,345,245000.0,723874.0,1227101.0,345,1737.0,6088.0,30266.0,181440.0,324359.0,0,8667,115970.0
597.0,541,276206.0,735704.0,1239040.0,541,812.0,6951.0,39172.0,212028.0,352125.0,0,15547,104863.0
598.0,271,304927.0,751286.0,1247822.0,271,1434.0,17472.0,33974.0,188118.0,362645.0,0,13857,98313.0
599.0,72,300834.0,779417.0,1254320.0,72,11201.0,14505.0,24712.0,200200.0,364429.0,0,15359,132788.0
600.0,205,294373.0,752266.0,1249813.0,205,548.0,13086.0,38594.0,202802.0,360882.0,0,14124,98581.0
601.0,1441,317067.0,766218.0,1265248.0,1441,11997.0,22038.0,45145.0,233572.0,392449.0,0,10556,32792.0
602.0,4290,421739.0,815007.0,1276251.0,4290,10081.0,43278.0,81112.0,262591.0,406905.0,0,15127,134296.0
603.0,2671,396792.0,812898.0,1292435.0,2671,20558.0,53331.0,74339.0,250336.0,405631.0,0,16158,122527.0
604.0,1471,330401.0,815327.0,1323274.0,1471,2638.0,31688.0,73292.0,232478.0,399309.0,0,15134,100938.0
605.0,10556,311528.0,795547.0,1291919.0,10556,12069.0,18517.0,37022.0,215857.0,393526.0,0,6221,67471.0
606.0,1167,401255.0,844737.0,1375844.0,1167,7580.0,43326.0,77986.0,235325.0,420652.0,0,28658,142328.0
607.0,4474,345628.0,875874.0,1375161.0,4474,6496.0,31505.0,36721.0,165428.0,390024.0,0,5442,101101.0
608.0,14428,302403.0,838244.0,1331921.0,14428,15259.0,23700.0,28391.0,128579.0,360923.0,0,320,9698.0
609.0,1043,267024.0,849753.0,1386461.0,1043,1675.0,24138.0,25448.0,134960.0,294473.0,0,3542,46571.0
610.0,368,346007.0,864989.0,1391896.0,368,18434.0,23972.0,26466.0,140378.0,333284.0,0,8761,73160.0
611.0,855,353259.0,896523.0,1381038.0,855,5697.0,24654.0,34475.0,142468.0,338054.0,0,10593,97569.0
612.0,1740,223661.0,880443.0,1411597.0,1740,2687.0,4866.0,31141.0,143673.0,274196.0,0,2477,47061.0
613.0,315,205703.0,898623.0,1428748.0,315,2319.0,11732.0,30810.0,129877.0,265667.0,0,11682,47749.0
614.0,264,206512.0,857571.0,1401638.0,264,3362.0,4585.0,26811.0,104310.0,259520.0,0,3953,23106.0
615.0,166,143380.0,781625.0,1268114.0,166,331.0,1694.0,4995.0,59111.0,186650.0,0,0,0.0
616.0,165,253852.0,844758.0,1351002.0,165,651.0,16707.0,24777.0,101559.0,262573.0,0,6754,34581.0
617.0,320,288592.0,844758.0,1362633.0,320,15056.0,17370.0,23864.0,110546.0,289688.0,0,22337,73285.0
618.0,74,85944.0,722930.0,1220894.0,0,74.0,239.0,16392.0,52917.0,199421.0,0,0,0.0
619.0,143,239444.0,788656.0,1279186.0,143,15628.0,16620.0,19467.0,115609.0,329060.0,0,2224,21228.0
620.0,737,290585.0,807425.0,1294242.0,737,1348.0,17817.0,35169.0,125508.0,359556.0,0,9104,108134.0
621.0,468,289737.0,782623.0,1290123.0,468,2731.0,15096.0,45584.0,169256.0,365611.0,0,2689,65577.0
622.0,359,190518.0,752916.0,1238884.0,359,827.0,1902.0,29318.0,116273.0,290995.0,0,6378,73475.0
623.0,98,175857.0,715564.0,1233754.0,98,195.0,12970.0,15022.0,123897.0,317177.0,0,169,34126.0
624.0,97,266930.0,768014.0,1258458.0,97,267.0,12970.0,19453.0,160556.0,336042.0,0,14447,90432.0
625.0,411,235773.0,755094.0,1239614.0,411,879.0,2261.0,18207.0,163917.0,342617.0,0,14035,113043.0
626.0,172,183841.0,695376.0,1218648.0,0,172.0,1246.0,14597.0,114909.0,298136.0,0,0,12415.0
627.0,468,219923.0,722433.0,1221963.0,468,996.0,4442.0,17257.0,161318.0,324368.0,0,0,34289.0
628.0,216,83037.0,662497.0,1152035.0,0,216.0,1829.0,3781.0,82108.0,238983.0,0,0,0.0
629.0,338,140641.0,678716.0,1160002.0,0,338.0,4710.0,6399.0,82168.0,245529.0,0,0,0.0
630.0,210,173719.0,696782.0,1212060.0,210,1817.0,5053.0,7112.0,116316.0,268126.0,0,0,42011.0
631.0,117,226363.0,722403.0,1220149.0,117,1958.0,5684.0,11516.0,170452.0,317885.0,0,3375,129197.0
632.0,818,250412.0,709210.0,1220189.0,818,2149.0,6602.0,13517.0,146278.0,287108.0,0,3880,112133.0
633.0,672,235127.0,708209.0,1209725.0,672,2685.0,5500.0,12899.0,104024.0,276332.0,0,9740,69803.0
634.0,398,215277.0,705249.0,1195372.0,398,2260.0,5665.0,10817.0,100403.0,246615.0,0,14072,113918.0
635.0,401,194464.0,701795.0,1192167.0,401,1844.0,4565.0,9831.0,90839.0,249861.0,0,2381,47489.0
636.0,169,183388.0,690931.0,1171891.0,169,814.0,4844.0,10177.0,87506.0,226131.0,0,0,0.0
637.0,284,37850.0,626756.0,1074099.0,0,284.0,622.0,2093.0,19445.0,168029.0,0,0,0.0
638.0,247,205695.0,691388.0,1187669.0,247,1746.0,4130.0,10091.0,78361.0,222811.0,0,2576,27076.0
639.0,480,241755.0,717254.0,1204528.0,480,1498.0,8114.0,10888.0,103162.0,258843.0,0,7398,111706.0
640.0,329,233588.0,701555.0,1192767.0,329,1251.0,7051.0,15728.0,93239.0,221455.0,0,8774,117729.0
641.0,68,154752.0,680424.0,1143695.0,68,969.0,2043.0,5804.0,36632.0,168352.0,0,0,5544.0
642.0,160,25516.0,584423.0,950878.0,0,160.0,694.0,2144.0,24208.0,112236.0,0,0,0.0
643.0,55,99176.0,673945.0,1131449.0,55,1270.0,2722.0,9308.0,36560.0,168913.0,0,0,5334.0
644.0,301,85140.0,671561.0,1109564.0,301,687.0,2514.0,10503.0,43512.0,156552.0,0,5719,57219.0
645.0,270,70116.0,666930.0,1077893.0,270,1293.0,5466.0,9456.0,42773.0,141676.0,0,0,9227.0
646.0,61,71062.0,659738.0,1094226.0,61,1170.0,5550.0,9217.0,41685.0,146664.0,0,0,9226.0
647.0,141,42704.0,632340.0,1021790.0,0,141.0,1747.0,5687.0,25051.0,112065.0,0,0,0.0
648.0,221,39082.0,603404.0,952199.0,0,221.0,900.0,3203.0,25351.0,96721.0,0,0,8908.0
649.0,260,78430.0,659692.0,1054011.0,260,798.0,5909.0,8791.0,40591.0,144834.0,0,0,8908.0
650.0,538,82353.0,660345.0,1101884.0,538,1129.0,5374.0,9198.0,42541.0,147581.0,0,7436,60208.0
651.0,192,153554.0,677735.0,1120825.0,192,486.0,4238.0,11668.0,46814.0,154007.0,0,0,7634.0
652.0,294,106212.0,670031.0,1079485.0,294,486.0,2469.0,9469.0,42205.0,125152.0,0,0,7315.0
653.0,710,48845.0,633717.0,980651.0,0,710.0,1162.0,4482.0,25320.0,102234.0,0,0,0.0
654.0,209,10095.0,460905.0,819684.0,0,0.0,209.0,209.0,5838.0,30786.0,0,0,0.0
655.0,772,45095.0,606576.0,975310.0,0,772.0,964.0,7192.0,29029.0,105620.0,0,0,1019.0
656.0,4211,56965.0,614406.0,975310.0,0,4211.0,4211.0,5709.0,29631.0,69548.0,0,0,0.0
657.0,162,43651.0,599017.0,898731.0,162,482.0,4752.0,6009.0,25582.0,63855.0,0,0,0.0
658.0,100,43117.0,596392.0,898243.0,100,420.0,4752.0,4752.0,16674.0,46881.0,0,4490,7459.0
659.0,320,54500.0,625608.0,932536.0,320,582.0,4752.0,5690.0,22835.0,50933.0,0,4270,8149.0
660.0,4170,41802.0,570913.0,883485.0,0,4170.0,5690.0,5934.0,20644.0,51733.0,0,2380,31110.0
661.0,719,59853.0,607590.0,898357.0,719,870.0,6185.0,8170.0,29442.0,70420.0,0,370,16420.0
662.0,219,38618.0,545146.0,867107.0,219,463.0,5883.0,7746.0,23802.0,57892.0,0,963,27145.0
663.0,93,51341.0,576451.0,887044.0,93,463.0,2623.0,8524.0,25490.0,64358.0,0,219,17046.0
664.0,151,58988.0,578954.0,895621.0,151,1713.0,3256.0,10513.0,32203.0,79800.0,0,2379,27213.0
665.0,531,90711.0,626092.0,964831.0,531,1315.0,4049.0,9386.0,34091.0,114649.0,0,4690,46758.0
666.0,302,86747.0,619899.0,976467.0,302,1588.0,2827.0,9372.0,42859.0,122516.0,0,1279,31196.0
667.0,331,122088.0,623029.0,959884.0,331,1957.0,8193.0,10066.0,47794.0,134311.0,0,0,15679.0
668.0,116,91583.0,619590.0,974453.0,116,1648.0,3591.0,6360.0,60562.0,196522.0,0,4893,56777.0
669.0,424,77934.0,618700.0,975630.0,424,1492.0,2812.0,9336.0,47638.0,146975.0,0,6112,51175.0
670.0,319,69074.0,615971.0,934951.0,319,859.0,2142.0,6308.0,52644.0,167538.0,222,20491,80979.0
671.0,420,124327.0,651284.0,981979.0,420,1018.0,3591.0,11015.0,65197.0,201477.0,0,5671,61902.0
672.0,113,163749.0,656311.0,1043884.0,113,1793.0,7546.0,14502.0,84716.0,218778.0,0,6804,44144.0
673.0,369,120010.0,621335.0,959758.0,369,2146.0,8155.0,11051.0,50497.0,159120.0,0,1386,29687.0
674.0,910,70659.0,618904.0,917494.0,910,2008.0,4679.0,11199.0,36013.0,126840.0,0,8641,45530.0
675.0,729,72766.0,618309.0,921456.0,729,3204.0,7429.0,8797.0,33242.0,138114.0,0,0,0.0
676.0,1565,119592.0,630620.0,941445.0,1565,6519.0,7853.0,10349.0,40466.0,170121.0,0,95,8868.0
677.0,4225,201650.0,675839.0,1043814.0,4225,6214.0,8136.0,12145.0,54072.0,190856.0,0,1714,49771.0
678.0,95,159404.0,657514.0,1034851.0,95,917.0,6844.0,13401.0,62257.0,212406.0,0,12209,85328.0
679.0,424,199484.0,674487.0,1041989.0,424,5029.0,9516.0,14560.0,77598.0,232104.0,0,4605,75381.0
680.0,285,184414.0,669357.0,1044016.0,285,1434.0,8836.0,12129.0,102563.0,240686.0,0,26022,133986.0
681.0,749,205003.0,661754.0,1047138.0,749,1634.0,6186.0,8965.0,143010.0,278828.0,0,0,7094.0
682.0,431,162959.0,642187.0,998898.0,431,1608.0,4273.0,11096.0,120751.0,251220.0,0,0,7412.0
683.0,320,138827.0,648500.0,968606.0,320,2444.0,6507.0,13903.0,103217.0,240796.0,0,0,4075.0
684.0,626,115357.0,621335.0,960938.0,626,946.0,4570.0,11966.0,92404.0,239106.0,0,0,1670.0
685.0,208,136014.0,656010.0,991172.0,208,2465.0,4764.0,10748.0,83512.0,210485.0,0,0,3050.0
686.0,428,157755.0,646977.0,982871.0,428,859.0,3471.0,12474.0,78814.0,226274.0,0,0,0.0
687.0,806,116479.0,642950.0,965190.0,806,1718.0,2334.0,11135.0,58650.0,198333.0,0,704,12992.0
688.0,704,118749.0,648891.0,967729.0,704,2014.0,3276.0,11277.0,67528.0,197841.0,0,806,9613.0
689.0,296,79905.0,606517.0,899426.0,296,1000.0,2529.0,5904.0,42174.0,163679.0,0,0,2962.0
690.0,515,69715.0,583840.0,904538.0,0,515.0,1834.0,3146.0,28184.0,145096.0,0,0,1002.0
691.0,160,61776.0,582069.0,868740.0,458,458.0,1346.0,3265.0,20843.0,107116.0,0,0,0.0
692.0,298,62434.0,583840.0,896623.0,458,831.0,944.0,1858.0,18999.0,102782.0,0,0,1723.0
693.0,159,54591.0,575496.0,868255.0,159,457.0,1346.0,3423.0,22166.0,129802.0,0,0,0.0
694.0,113,26583.0,535393.0,852225.0,0,113.0,625.0,1343.0,10815.0,42901.0,0,0,0.0
695.0,214,23295.0,522960.0,841752.0,214,512.0,944.0,944.0,14088.0,60594.0,0,0,0.0
696.0,399,17142.0,450700.0,803234.0,0,399.0,399.0,969.0,10815.0,47261.0,0,0,0.0
697.0,2078,28666.0,440890.0,760333.0,0,0.0,2078.0,2078.0,15324.0,24523.0,0,0,0.0
698.0,677,17684.0,146301.0,679596.0,0,677.0,10816.0,11353.0,15606.0,19274.0,0,0,0.0
699.0,537,16887.0,142647.0,676786.0,0,537.0,537.0,1214.0,15404.0,19274.0,0,0,0.0
700.0,10139,21146.0,184935.0,686375.0,10139,12624.0,13301.0,14209.0,18307.0,19274.0,0,2485,2485.0
701.0,908,19274.0,110351.0,650349.0,0,908.0,3393.0,13532.0,17196.0,20302.0,0,0,0.0
702.0,2485,19274.0,214465.0,689054.0,2485,12624.0,13734.0,13734.0,18307.0,19274.0,0,10139,11420.0
703.0,202,17026.0,106702.0,650349.0,0,202.0,2687.0,2687.0,16489.0,19274.0,0,0,0.0
704.0,309,12213.0,36466.0,422770.0,0,0.0,309.0,309.0,9728.0,25707.0,0,0,0.0
